player,n_early,n_late,obs_mwp_early,sim_mwp_early,clutch_early,obs_mwp_late,sim_mwp_late,clutch_late
Maximilian Marterer,58,59,32.758620689655174,37.491379310344826,-4.732758620689651,33.89830508474576,34.32203389830508,-0.4237288135593218
Michael Berrer,110,110,37.27272727272727,42.20454545454545,-4.93181818181818,37.27272727272727,39.44090909090909,-2.1681818181818144
Michael Chang,380,381,74.47368421052632,72.46842105263158,2.0052631578947313,61.679790026246714,61.221784776902894,0.45800524934382025
Michael Joyce,55,55,45.45454545454545,46.86363636363636,-1.4090909090909065,36.36363636363637,37.23636363636364,-0.8727272727272748
Michael Llodra,186,187,43.54838709677419,47.54032258064516,-3.991935483870968,50.80213903743316,51.401069518716575,-0.5989304812834177
Michael Russell,109,110,32.11009174311927,37.79816513761468,-5.688073394495412,36.36363636363637,39.31818181818182,-2.9545454545454533
Michael Stich,206,206,73.30097087378641,68.12135922330097,5.179611650485441,69.41747572815534,66.24514563106796,3.1723300970873822
Michael Tebbutt,72,72,48.61111111111111,49.152777777777786,-0.5416666666666785,37.5,43.875,-6.375
Michel Kratochvil,77,78,49.35064935064935,50.94805194805194,-1.597402597402592,38.46153846153847,41.44230769230769,-2.9807692307692264
Mikael Tillstrom,105,105,53.333333333333336,48.38095238095239,4.952380952380949,47.61904761904761,46.5,1.1190476190476133
Mikael Ymer,72,73,47.22222222222222,46.54166666666666,0.6805555555555642,43.83561643835616,46.76712328767124,-2.9315068493150775
Mikhail Kukushkin,181,182,43.0939226519337,43.33425414364641,-0.24033149171270907,40.65934065934066,41.94230769230769,-1.2829670329670364
Mikhail Youzhny,424,424,55.42452830188679,53.85259433962264,1.571933962264147,53.5377358490566,51.71108490566037,1.8266509433962312
Milos Raonic,267,267,67.41573033707866,65.15168539325843,2.264044943820224,69.28838951310861,70.14232209737827,-0.853932584269657
Miomir Kecmanovic,171,172,50.877192982456144,51.85087719298245,-0.9736842105263079,44.18604651162791,50.46802325581396,-6.2819767441860535
Mischa Zverev,157,157,37.57961783439491,39.76433121019109,-2.1847133757961785,43.31210191082803,46.031847133757964,-2.7197452229299373
Nick Kyrgios,149,150,65.77181208053692,60.16107382550335,5.610738255033567,66.66666666666666,57.52666666666667,9.139999999999986
Nicklas Kulti,137,137,47.44525547445255,48.565693430656935,-1.120437956204384,40.87591240875913,43.638686131386855,-2.7627737226277276
Nicolas Almagro,318,318,57.861635220125784,58.525157232704395,-0.6635220125786105,60.37735849056604,60.149371069182386,0.22798742138365213
Nicolas Escude,134,135,53.73134328358209,52.429104477611936,1.3022388059701555,61.48148148148148,59.98518518518518,1.4962962962963005
Nicolas Jarry,123,123,44.71544715447154,45.03252032520325,-0.31707317073171026,51.21951219512195,52.96747967479675,-1.7479674796747986
Nicolas Kiefer,289,289,60.207612456747405,55.963667820069205,4.243944636678201,57.785467128027676,56.80622837370242,0.9792387543252588
Nicolas Lapentti,268,268,54.1044776119403,52.30037313432835,1.8041044776119435,46.26865671641791,47.17164179104478,-0.9029850746268693
Nicolas Mahut,196,197,39.795918367346935,42.125,-2.3290816326530646,49.23857868020304,49.19543147208122,0.043147208121823155
Nicolas Massu,204,205,52.94117647058824,51.87254901960785,1.0686274509803866,46.82926829268293,46.23414634146341,0.5951219512195252
Nicolas Pereira,57,58,33.33333333333333,35.307017543859644,-1.973684210526315,39.6551724137931,42.00862068965516,-2.353448275862057
Nikolay Davydenko,379,380,59.10290237467019,61.46965699208444,-2.3667546174142515,62.89473684210526,63.3171052631579,-0.4223684210526386
Nikoloz Basilashvili,157,158,48.40764331210191,44.42993630573248,3.977707006369428,41.77215189873418,38.57594936708861,3.196202531645568
Novak Djokovic,658,659,81.61094224924013,76.55471124620061,5.056231003039514,86.49468892261002,83.29666160849773,3.198027314112295
Nuno Borges,79,79,41.77215189873418,43.120253164556964,-1.348101265822784,46.835443037974684,46.949367088607595,-0.11392405063291022
Oliver Gross,61,61,44.26229508196721,41.84426229508197,2.4180327868852416,36.0655737704918,39.00819672131148,-2.9426229508196755
Olivier Delaitre,120,120,47.5,43.325,4.174999999999997,42.5,43.4625,-0.9624999999999986
Olivier Rochus,233,233,47.63948497854077,47.24678111587983,0.3927038626609445,42.48927038626609,41.61587982832618,0.8733905579399135
Omar Camporese,92,93,57.608695652173914,55.43478260869565,2.173913043478265,36.55913978494624,37.155913978494624,-0.5967741935483843
Oscar Hernandez,90,90,31.11111111111111,32.93888888888889,-1.8277777777777793,38.88888888888889,39.01111111111111,-0.12222222222222001
Pablo Andujar,191,192,37.17277486910995,39.0130890052356,-1.8403141361256488,42.70833333333333,45.04947916666666,-2.3411458333333286
Pablo Carreno Busta,248,248,50.806451612903224,51.55645161290322,-0.7499999999999929,58.06451612903226,57.59677419354839,0.4677419354838719
Pablo Cuevas,212,212,51.41509433962265,50.681603773584904,0.7334905660377444,49.056603773584904,52.148584905660385,-3.0919811320754818
Paolo Lorenzi,142,143,33.098591549295776,37.58802816901409,-4.489436619718312,40.55944055944056,40.27272727272727,0.28671328671328666
Paradorn Srichaphan,192,193,55.729166666666664,53.84895833333334,1.8802083333333215,52.331606217616574,51.26943005181347,1.062176165803102
Patrick Baur,61,62,42.62295081967213,48.016393442622956,-5.393442622950829,37.096774193548384,38.12903225806452,-1.0322580645161352
Patrick McEnroe,120,121,50.0,49.9,0.10000000000000142,47.107438016528924,47.9090909090909,-0.8016528925619752
Patrick Rafter,254,254,59.4488188976378,55.66338582677165,3.785433070866148,71.65354330708661,71.08070866141732,0.572834645669289
Patrik Kuhnen,71,72,39.436619718309856,44.95070422535211,-5.514084507042256,40.27777777777778,38.26388888888889,2.0138888888888857
Paul Goldstein,96,97,40.625,44.11458333333334,-3.489583333333343,43.29896907216495,44.27835051546392,-0.9793814432989691
Paul Haarhuis,210,211,54.285714285714285,52.98809523809525,1.2976190476190368,46.91943127962085,45.24407582938389,1.6753554502369639
Paul Henri Mathieu,266,267,53.75939849624061,54.58646616541353,-0.8270676691729264,43.82022471910113,43.19288389513109,0.6273408239700373
Pedro Martinez,101,101,44.554455445544555,44.76732673267326,-0.2128712871287064,34.65346534653465,37.23762376237624,-2.5841584158415856
Pete Sampras,391,391,82.86445012787725,76.653452685422,6.210997442455252,77.74936061381074,71.38618925831203,6.363171355498707
Peter Gojowczyk,83,83,50.602409638554214,49.626506024096386,0.9759036144578275,37.34939759036144,34.65060240963855,2.6987951807228896
Peter Luczak,58,59,34.48275862068966,35.84482758620689,-1.3620689655172313,27.11864406779661,28.88983050847457,-1.7711864406779618
Petr Korda,252,252,65.87301587301587,61.65873015873016,4.214285714285715,62.301587301587304,58.843253968253975,3.4583333333333286
Philipp Kohlschreiber,404,405,54.45544554455446,54.027227722772274,0.4282178217821837,56.04938271604938,57.4679012345679,-1.4185185185185176
Philipp Petzschner,92,92,46.73913043478261,44.51630434782608,2.2228260869565304,45.65217391304348,47.52173913043478,-1.8695652173913047
Pierre Hugues Herbert,117,117,41.88034188034188,40.11538461538461,1.7649572649572676,43.58974358974359,44.82905982905982,-1.2393162393162314
Potito Starace,160,161,45.625,46.3625,-0.7374999999999972,42.2360248447205,43.4472049689441,-1.2111801242236027
Quentin Halys,73,74,31.506849315068493,43.82191780821917,-12.315068493150676,41.891891891891895,42.067567567567565,-0.1756756756756701
Radek Stepanek,316,317,57.59493670886076,56.792721518987335,0.8022151898734222,54.889589905362776,55.85488958990536,-0.9652996845425861
Radu Albot,116,116,38.793103448275865,39.275862068965516,-0.48275862068965125,38.793103448275865,40.224137931034484,-1.4310344827586192
Raemon Sluiter,96,96,40.625,45.30729166666666,-4.682291666666657,38.54166666666667,41.58333333333333,-3.041666666666657
Rafael Nadal,624,624,82.37179487179486,77.76522435897435,4.606570512820511,83.17307692307693,79.82932692307692,3.343750000000014
Rainer Schuettler,306,306,52.94117647058824,54.08660130718954,-1.1454248366013005,45.09803921568628,48.068627450980394,-2.970588235294116
Rajeev Ram,73,73,39.726027397260275,38.26027397260273,1.4657534246575423,36.986301369863014,38.18493150684931,-1.1986301369862957
Ramon Delgado,81,81,41.9753086419753,41.7962962962963,0.1790123456790056,34.5679012345679,34.45061728395062,0.11728395061727781
Reilly Opelka,121,121,50.413223140495866,46.380165289256205,4.033057851239661,52.892561983471076,47.47520661157025,5.417355371900825
Renzo Furlan,200,200,48.0,49.7625,-1.7625000000000028,48.0,46.225,1.7749999999999986
Ricardas Berankis,125,125,41.6,45.04800000000001,-3.4480000000000075,44.0,42.604,1.3960000000000008
Ricardo Mello,67,68,41.7910447761194,39.08955223880597,2.7014925373134275,30.88235294117647,34.080882352941174,-3.198529411764703
Richard Fromberg,217,217,48.38709677419355,48.61981566820276,-0.23271889400920998,44.23963133640553,49.29032258064517,-5.050691244239637
Richard Gasquet,482,483,63.69294605809128,63.25829875518672,0.43464730290455833,57.14285714285714,55.58902691511387,1.5538302277432692
Richard Krajicek,296,296,65.54054054054053,65.3902027027027,0.1503378378378386,68.24324324324324,67.98986486486487,0.25337837837837185
Richey Reneberg,192,192,58.854166666666664,58.7890625,0.0651041666666643,51.041666666666664,51.51041666666666,-0.4687499999999929
Rinky Hijikata,50,51,40.0,38.88,1.1199999999999974,39.21568627450981,37.03921568627451,2.176470588235297
Robby Ginepri,189,189,50.264550264550266,51.817460317460316,-1.5529100529100504,44.97354497354497,47.84126984126984,-2.867724867724874
Robert Kendrick,56,56,32.142857142857146,34.42857142857143,-2.2857142857142847,30.357142857142854,38.169642857142854,-7.8125
Roberto Bautista Agut,352,352,62.5,62.27414772727272,0.22585227272728048,56.25,58.12642045454546,-1.8764204545454604
Roberto Carballes Baena,141,142,44.680851063829785,45.54609929078014,-0.8652482269503565,42.25352112676056,43.566901408450704,-1.3133802816901436
Robin Haase,233,234,45.06437768240343,47.41201716738198,-2.3476394849785507,43.58974358974359,45.51495726495727,-1.9252136752136764
Robin Soderling,223,224,57.399103139013455,58.437219730941706,-1.038116591928251,71.42857142857143,68.47098214285714,2.957589285714292
Rodolphe Gilbert,86,87,43.02325581395349,43.44767441860465,-0.42441860465115866,32.18390804597701,31.471264367816094,0.7126436781609193
Roger Federer,718,719,80.36211699164345,77.20194986072424,3.1601671309192056,83.03198887343532,80.97566063977747,2.056328233657851
Roman Safiullin,64,65,50.0,56.015625,-6.015625,36.92307692307693,49.08461538461539,-12.161538461538463
Ronald Agenor,99,99,35.35353535353536,40.94444444444444,-5.590909090909086,32.323232323232325,37.141414141414145,-4.81818181818182
Ruben Ramirez Hidalgo,97,97,42.2680412371134,42.541237113402055,-0.2731958762886535,24.742268041237114,29.922680412371133,-5.180412371134018
Ryan Harrison,133,133,39.849624060150376,39.3796992481203,0.4699248120300723,44.3609022556391,45.32330827067669,-0.9624060150375939
Sam Querrey,338,338,55.02958579881657,55.42751479289941,-0.39792899408283944,52.071005917159766,54.66420118343195,-2.5931952662721827
Sandon Stolle,103,104,41.74757281553398,41.092233009708735,0.6553398058252426,50.96153846153846,51.57211538461538,-0.6105769230769198
Santiago Giraldo,164,164,43.292682926829265,45.29268292682927,-2.000000000000007,42.073170731707314,42.862804878048784,-0.78963414634147
Sargis Sargsian,173,173,41.61849710982659,44.8150289017341,-3.1965317919075105,43.35260115606936,45.00578034682081,-1.6531791907514517
Scott Draper,112,112,48.214285714285715,46.04017857142857,2.174107142857146,42.857142857142854,42.129464285714285,0.7276785714285694
Sebastian Baez,117,118,51.28205128205128,51.88461538461539,-0.6025641025641093,51.69491525423729,50.33898305084745,1.355932203389834
Sebastian Korda,127,127,62.20472440944882,59.33464566929133,2.8700787401574885,59.84251968503938,61.37007874015748,-1.527559055118104
Sebastian Ofner,56,56,48.214285714285715,42.44642857142857,5.767857142857146,35.714285714285715,39.10714285714286,-3.392857142857146
Sebastien Grosjean,270,270,58.88888888888889,59.30740740740741,-0.4185185185185176,57.03703703703704,58.035185185185185,-0.9981481481481467
Sebastien Lareau,99,99,40.4040404040404,45.06060606060606,-4.656565656565661,41.41414141414141,42.73737373737374,-1.3232323232323253
Sergi Bruguera,275,275,71.63636363636363,68.39454545454545,3.241818181818175,53.81818181818182,54.00727272727273,-0.18909090909090764
Sergiy Stakhovsky,167,167,46.706586826347305,46.09880239520959,0.6077844311377163,41.31736526946108,42.535928143712574,-1.2185628742514965
Shuzo Matsuoka,98,98,54.08163265306123,52.62244897959184,1.45918367346939,41.83673469387755,48.83163265306123,-6.994897959183675
Simon Greul,57,58,33.33333333333333,33.228070175438596,0.10526315789473273,41.37931034482759,39.724137931034484,1.6551724137931032
Simone Bolelli,130,131,40.0,40.06153846153846,-0.06153846153846132,45.038167938931295,43.94656488549618,1.091603053435115
Sjeng Schalken,259,259,47.49034749034749,47.5,-0.009652509652511299,57.52895752895753,56.55598455598455,0.9729729729729755
Slava Dosedel,180,181,53.333333333333336,52.830555555555556,0.50277777777778,49.171270718232044,52.86740331491713,-3.696132596685082
Somdev Devvarman,58,58,46.55172413793103,45.83620689655173,0.7155172413793025,31.03448275862069,34.91379310344828,-3.879310344827587
Soon Woo Kwon,62,62,51.61290322580645,49.774193548387096,1.8387096774193523,40.32258064516129,41.49193548387097,-1.1693548387096797
